federal_state,administrative_district,district,verb,municipality,city,postal_code,area_m2,total_population,male_population,female_population,population_density_km2,municipality_type,rental_level,average_price_m2,price_index_housing_costs,longitude,latitude,Population_Difference,male_to_female_ratio
16,0,77,28,28,Lucka,4613,12.93,3530,1693,1837,273,0.0,2.0,969.5,110.9,12.331368,51.097963,-144,0.9216113228089275
12,0,62,5031,341,Mühlberg/Elbe,4931,89.2,3514,1734,1780,39,0.0,2.0,1370.767249694436,110.7,13.220314,51.434662,-46,0.9741573033707865
9,4,72,143,143,Goldkronach,95497,30.68,3513,1724,1789,115,0.0,2.0,1900.0,110.5,11.686917,50.010871,-65,0.9636668529904975
12,0,68,5805,324,Neustadt (Dosse),16845,75.87,3499,1697,1802,46,0.0,2.0,1532.579749694436,110.7,12.369177,52.791655,-105,0.94173140954495
9,5,75,5524,115,Burgbernheim,91593,42.3,3483,1730,1753,82,0.0,2.0,2241.840572733723,110.5,10.324447,49.450379,-23,0.9868796349115802
8,1,16,5002,54,Owen,73277,9.7,3478,1745,1733,359,0.0,2.0,3807.0,109.5,9.451611,48.58688,12,1.006924408540104
7,1,33,5011,103,Stromberg,55442,9.01,3477,1642,1835,386,0.0,2.0,2443.4097033712096,109.8,7.752092,49.965906,-193,0.8948228882833787
7,1,35,5003,83,Ulmen,56766,28.74,3475,1725,1750,121,0.0,2.0,1514.5,109.8,7.002278,50.186485,-25,0.9857142857142858
6,4,31,12,12,Hirschhorn (Neckar),69434,30.85,3449,1697,1752,112,0.0,2.0,2243.8472033712096,109.8,8.896627,49.447519,-55,0.968607305936073
12,0,60,5006,100,Joachimsthal,16247,121.68,3446,1699,1747,28,0.0,2.0,2015.5,110.7,13.806665,52.962341,-48,0.9725243274184316
7,1,37,5002,501,Münstermaifeld,56294,27.77,3443,1646,1797,124,0.0,2.0,2451.7222033712096,109.8,7.344588,50.272568,-151,0.9159710628825821
13,0,72,5256,56,Krakow am See,18292,87.36,3442,1706,1736,39,0.0,2.0,1253.0322651355164,111.0,12.333192,53.616837,-30,0.9827188940092166
16,0,77,5050,12,Gößnitz,4639,14.07,3433,1677,1756,244,0.0,2.0,1020.5,110.9,12.433836,50.888453,-79,0.9550113895216401
14,6,28,5204,30,Bad Schandau,1814,46.78,3421,1675,1746,73,0.0,2.0,927.9763957730029,110.3,14.154659,50.917397,-71,0.9593356242840779
16,0,75,132,132,Tanna,7922,87.35,3421,1706,1715,39,0.0,2.0,1308.9439266551562,110.9,11.856569,50.493599,-9,0.9947521865889213
8,1,25,5011,59,Löwenstein,74245,23.46,3419,1705,1714,146,0.0,2.0,3126.0,109.5,9.380173,49.095993,-9,0.9947491248541424
16,0,73,5012,113,Schwarzatal,98744,25.98,3393,1646,1747,131,0.0,2.0,2293.1314266551562,110.9,11.127782,50.571828,-101,0.9421866056096165
8,1,18,5008,59,Oberriexingen,71739,8.16,3379,1689,1690,414,0.0,2.0,3686.0,109.5,9.029526,48.927122,-1,0.9994082840236687
14,5,21,5110,210,Geyer,9468,18.56,3366,1616,1750,181,0.0,2.0,1224.7888957730029,110.3,12.924195,50.623705,-134,0.9234285714285714
16,0,76,5051,3,Bad Köstritz,7586,16.93,3365,1608,1757,199,0.0,2.0,1353.1314266551562,110.9,11.914412,50.875946,-149,0.9151963574274331
13,0,76,5656,48,Goldberg,19399,64.72,3364,1625,1739,52,0.0,2.0,1178.0,111.0,12.070443,53.622107,-114,0.9344450833812536
16,0,69,5004,63,Heldburg,98663,112.74,3362,1722,1640,30,0.0,2.0,2073.6939266551562,110.9,10.622424,50.328646,82,1.05
9,3,72,154,154,Rötz,92444,66.67,3358,1721,1637,50,0.0,2.0,1383.5,110.5,12.531008,49.342287,84,1.051313378130727
16,0,76,92,92,Auma-Weidatal,7955,55.91,3353,1678,1675,60,0.0,2.0,1337.6939266551562,110.9,11.900885,50.699794,3,1.0017910447761194
9,6,73,5639,153,Ostheim v.d.Rhön,97645,40.85,3323,1623,1700,81,0.0,2.0,2271.090572733723,110.5,10.230125,50.457945,-77,0.9547058823529412
9,4,76,152,152,Ludwigsstadt,96337,58.74,3322,1619,1703,57,0.0,2.0,1061.0,110.5,11.389636,50.484915,-84,0.9506752789195537
16,0,75,135,135,Saalburg-Ebersdorf,7929,72.05,3319,1643,1676,46,0.0,2.0,1330.0689266551562,110.9,11.667186,50.484382,-33,0.9803102625298329
16,0,71,5007,46,Kranichfeld,99448,23.1,3313,1647,1666,143,0.0,2.0,1601.5,110.9,11.160457,50.878926,-19,0.9885954381752701
12,0,71,408,408,Welzow/Wjelcej,3119,39.57,3297,1620,1677,83,0.0,2.0,1609.704749694436,110.7,14.171628,51.581019,-57,0.9660107334525939
16,0,72,15,15,Schalkau,96528,44.02,3266,1643,1623,74,0.0,2.0,2232.1939266551562,110.9,11.005007,50.393575,20,1.0123228589032656
7,1,35,5002,45,Kaisersesch,56759,8.18,3254,1567,1687,398,0.0,2.0,1763.5,109.8,7.073634,50.248217,-120,0.9288678126852401
8,2,35,5005,84,Bad Teinach-Zavelstein,75385,25.17,3251,1684,1567,129,0.0,2.0,2507.0196879301366,109.5,8.688173,48.688772,117,1.0746649649010849
7,2,33,5006,29,Hillesheim,54576,20.66,3240,1604,1636,157,0.0,2.0,1940.5,109.8,6.662659,50.261063,-32,0.980440097799511
14,6,26,5206,30,Bernstadt a. d. Eigen,2748,52.0,3229,1621,1608,62,0.0,2.0,907.2263957730029,110.3,14.826935,51.047102,13,1.0080845771144278
12,0,69,5902,270,Havelsee,14798,81.97,3229,1614,1615,39,0.0,2.0,1700.5,110.7,12.455492,52.495639,-1,0.9993808049535604
15,0,87,5051,250,Kelbra (Kyffhäuser),6537,40.56,3220,1597,1623,79,0.0,2.0,1535.204749694436,110.7,11.041425,51.435698,-26,0.9839802834257547
16,0,76,4,4,Berga/Elster,7980,43.52,3218,1610,1608,74,0.0,2.0,1314.1939266551562,110.9,12.16193,50.752198,2,1.0012437810945274
15,0,89,5051,75,Egeln,39435,29.23,3216,1592,1624,110,0.0,2.0,1066.0,110.7,11.512902,51.931964,-32,0.9802955665024631
9,4,77,5435,156,Stadtsteinach,95346,39.8,3205,1588,1617,81,0.0,2.0,2363.653072733723,110.5,11.503963,50.163192,-29,0.9820655534941249
14,6,28,190,190,Hohnstein,1848,64.64,3201,1614,1587,50,0.0,2.0,1181.5,110.3,14.110821,50.979682,27,1.0170132325141776
6,5,35,10,10,Kirtorf,36320,79.91,3199,1585,1614,40,0.0,2.0,1771.4722033712096,109.8,9.105878,50.768346,-29,0.9820322180916976
13,0,74,5457,84,Warin,19417,44.45,3195,1600,1595,72,0.0,2.0,1826.0,111.0,11.578071,53.785613,5,1.0031347962382444
16,0,72,11,11,Lauscha,98724,18.72,3188,1559,1629,170,0.0,2.0,2360.8189266551562,110.9,11.159835,50.476118,-70,0.9570288520564764
9,4,79,150,150,Schönwald,95173,19.19,3183,1517,1666,166,0.0,2.0,2563.903072733723,110.5,12.088155,50.198824,-149,0.9105642256902761
9,6,75,158,158,Prichsenstadt,97357,48.87,3179,1632,1547,65,0.0,2.0,1771.5,110.5,10.350427,49.817844,85,1.054945054945055
9,5,71,5538,229,Wolframs-Eschenbach,91639,25.47,3178,1533,1645,125,0.0,2.0,2332.778072733723,110.5,10.723299,49.226119,-112,0.9319148936170213
12,0,62,469,469,Sonnewalde,3249,119.29,3169,1609,1560,27,0.0,2.0,1284.0,110.7,13.644831,51.695472,49,1.0314102564102565
14,6,26,5224,350,Neusalza-Spremberg,2742,22.91,3165,1580,1585,138,0.0,2.0,1169.6638957730029,110.3,14.531654,51.037369,-5,0.9968454258675079
12,0,64,5406,268,Lebus,15326,54.42,3161,1569,1592,58,0.0,2.0,1538.0,110.7,14.539936,52.425777,-23,0.9855527638190955
9,4,79,129,129,Kirchenlamitz,95158,48.48,3153,1545,1608,65,0.0,2.0,2438.153072733723,110.5,11.950309,50.151691,-63,0.960820895522388
13,0,74,5454,39,Klütz,23948,44.43,3153,1473,1680,71,0.0,2.0,1384.0947651355164,111.0,11.153059,53.928323,-207,0.8767857142857143
12,0,73,384,384,Lychen,17279,111.98,3140,1509,1631,28,0.0,2.0,2155.0,110.7,13.315316,53.210926,-122,0.9251992642550583
12,0,71,5102,44,Döbern/Derbno,3159,15.79,3126,1498,1628,198,0.0,2.0,1448.892249694436,110.7,14.597678,51.614654,-130,0.9201474201474201
9,6,79,5646,124,Eibelstadt,97246,7.07,3120,1504,1616,441,0.0,2.0,3065.0,110.5,10.000876,49.724853,-112,0.9306930693069307
8,3,27,5001,16,Fridingen an der Donau,78567,22.47,3116,1567,1549,139,0.0,2.0,2424.0196879301366,109.5,8.932884,48.021685,18,1.0116204002582312
9,4,72,197,197,Waischenfeld,91344,57.93,3105,1621,1484,54,0.0,2.0,1929.0,110.5,11.344906,49.845149,137,1.0923180592991915
15,0,84,5053,360,Nebra (Unstrut),6642,25.43,3085,1532,1553,121,0.0,2.0,1624.454749694436,110.7,11.460967,51.247883,-21,0.9864777849323889
9,4,79,166,166,Weißenstadt,95163,42.23,3072,1536,1536,73,0.0,2.0,1215.0,110.5,11.885088,50.101234,0,1.0
9,5,71,177,177,Merkendorf,91732,26.07,3071,1563,1508,118,0.0,2.0,2294.5,110.5,10.701601,49.203432,55,1.0364721485411141
14,6,25,610,610,Weißenberg / Wóspork,2627,50.96,3062,1540,1522,60,0.0,2.0,1296.4138957730029,110.3,14.57016,51.148497,18,1.011826544021025
9,3,77,112,112,Bärnau,95671,74.41,3061,1566,1495,41,0.0,2.0,2417.215572733723,110.5,12.429932,49.809434,71,1.0474916387959867
13,0,71,5155,159,Wesenberg,17255,89.65,3057,1505,1552,34,0.0,2.0,1867.0,111.0,13.036122,53.219063,-47,0.9697164948453608
12,0,68,5804,280,Lindow (Mark),16835,65.47,3048,1549,1499,47,0.0,2.0,1510.767249694436,110.7,12.96994,52.902818,50,1.0333555703802535
7,1,37,5009,221,Rhens,56321,16.31,3037,1478,1559,186,0.0,2.0,2196.5,109.8,7.626757,50.272043,-81,0.9480436177036562
16,0,74,5051,9,Bürgel,7616,27.19,3033,1500,1533,112,0.0,2.0,1255.3189266551562,110.9,11.759303,50.942415,-33,0.9784735812133072
6,5,35,18,18,Ulrichstein,35327,65.61,3028,1520,1508,46,0.0,2.0,1474.5,109.8,9.192283,50.576648,12,1.0079575596816976
12,0,62,461,461,Schönewalde,4916,156.16,3004,1531,1473,19,0.0,2.0,1248.0,110.7,13.23544,51.69229,58,1.0393754243041413
14,5,23,5131,370,Schöneck/Vogtl.,8261,55.03,2997,1445,1552,54,0.0,2.0,1171.6638957730029,110.3,12.33053,50.39283,-107,0.9310567010309279
16,0,75,133,133,Wurzbach,7343,72.32,2996,1504,1492,41,0.0,1.0,1270.576502605487,110.9,11.536895,50.463722,12,1.0080428954423593
6,6,33,16,16,Liebenau,34396,48.88,2989,1477,1512,61,0.0,2.0,948.0,109.8,9.283728,51.494423,-35,0.9768518518518519
13,0,76,5654,34,Dömitz,19303,60.57,2981,1484,1497,49,0.0,2.0,1300.4697651355164,111.0,11.248957,53.141778,-13,0.991315965263861
7,1,41,5009,501,Braubach,56338,19.5,2975,1494,1481,153,0.0,2.0,1921.0,109.8,7.648315,50.274481,13,1.0087778528021607
13,0,75,5563,44,Gützkow,17506,57.65,2974,1509,1465,52,0.0,2.0,1284.0322651355164,111.0,13.378573,53.964782,44,1.0300341296928328
6,6,35,14,14,Hatzfeld (Eder),35116,58.51,2963,1475,1488,51,0.0,2.0,1743.5347033712096,109.8,8.547851,50.993022,-13,0.991263440860215
8,2,25,5007,114,Ravenstein,74747,55.97,2961,1539,1422,53,0.0,2.0,1705.0,109.5,9.508202,49.401829,117,1.0822784810126582
7,1,31,5001,1,Adenau,53518,18.56,2956,1471,1485,159,0.0,2.0,2143.9097033712096,109.8,6.930224,50.382256,-14,0.9905723905723905
16,0,76,5006,49,Münchenbernsdorf,7589,15.45,2939,1421,1518,190,0.0,2.0,842.0,110.9,11.966612,50.820323,-97,0.9361001317523057
7,1,43,5007,67,Selters (Westerwald),56242,8.7,2937,1430,1507,338,0.0,2.0,2451.5347033712096,109.8,7.724221,50.515578,-77,0.948905109489051
6,6,35,10,10,Frankenau,35110,57.29,2933,1450,1483,51,0.0,3.0,1410.5,109.8,8.934861,51.090496,-33,0.9777478084962913
7,1,40,5009,133,Sankt Goar,56329,23.17,2928,1459,1469,126,0.0,2.0,2271.4722033712096,109.8,7.713464,50.150992,-10,0.9931926480599047
13,0,75,5554,54,Jarmen,17126,30.71,2914,1429,1485,95,0.0,2.0,1349.1572651355164,111.0,13.340233,53.924079,-56,0.9622895622895623
9,4,79,135,135,Marktleuthen,95168,35.48,2899,1406,1493,82,0.0,2.0,1113.5,110.5,11.994074,50.127998,-87,0.941728064300067
7,1,40,5009,112,Oberwesel,55430,18.08,2864,1412,1452,158,0.0,2.0,2283.5972033712096,109.8,7.722947,50.106015,-40,0.9724517906336089
7,1,33,5010,65,Meisenheim,55590,10.33,2839,1367,1472,275,0.0,2.0,2324.1597033712096,109.8,7.670811,49.705645,-105,0.9286684782608695
13,0,72,5254,35,Gnoien,17179,41.11,2838,1373,1465,69,0.0,2.0,1520.5,111.0,12.738972,53.898718,-92,0.9372013651877134
9,5,71,5502,198,Schillingsfürst,91583,27.5,2825,1449,1376,103,0.0,2.0,2286.840572733723,110.5,10.187948,49.309419,73,1.0530523255813953
1,0,54,5417,36,Garding,25836,3.06,2823,1380,1443,923,0.0,2.0,3010.181349449769,109.4,8.78356,54.317383,-63,0.9563409563409564
15,0,84,5053,285,Laucha an der Unstrut,6636,31.17,2798,1434,1364,90,0.0,2.0,892.0,110.7,11.676223,51.223667,70,1.0513196480938416
8,3,15,5012,111,Sulzburg,79295,22.74,2781,1351,1430,122,0.0,2.0,2394.8321879301366,109.5,7.710087,47.839883,-79,0.9447552447552447
3,3,54,5407,26,Wustrow (Wendland),29462,30.19,2779,1388,1391,92,0.0,2.0,1839.5238803319298,110.0,11.119401,52.924056,-3,0.9978432782171099
14,5,21,5140,180,Elterlein,9481,45.74,2766,1364,1402,60,0.0,2.0,741.5,110.3,12.912503,50.54137,-38,0.9728958630527818
16,0,69,5002,51,Themar,98660,20.18,2744,1357,1387,136,0.0,2.0,2238.8189266551562,110.9,10.596773,50.472586,-30,0.9783705839942322
14,5,22,170,170,Frauenstein,9623,58.98,2714,1366,1348,46,0.0,2.0,1146.3513957730029,110.3,13.533996,50.801948,18,1.013353115727003
6,5,35,14,14,Romrod,36329,54.43,2710,1314,1396,50,0.0,2.0,1460.5,109.8,9.220618,50.714722,-82,0.9412607449856734
14,6,25,130,130,Elstra / Halštrow,1920,32.63,2702,1388,1314,83,0.0,2.0,1070.1013957730029,110.3,14.133453,51.222129,74,1.056316590563166
16,0,65,5052,14,Ebeleben,99713,44.54,2678,1349,1329,60,0.0,2.0,2115.6939266551562,110.9,10.58961,51.340997,20,1.0150489089541008
13,0,73,5360,93,Tribsees,18465,54.98,2669,1337,1332,49,0.0,2.0,1313.1572651355164,111.0,12.800798,54.141165,5,1.0037537537537538
15,0,84,5051,15,Bad Bibra,6647,49.77,2635,1326,1309,53,0.0,2.0,688.0,110.7,11.478438,51.14347,17,1.0129870129870129
13,0,76,5664,20,Brüel,19412,27.21,2626,1300,1326,97,0.0,2.0,1362.9072651355164,111.0,11.709013,53.770686,-26,0.9803921568627451
12,0,70,5009,325,Putlitz,16949,119.68,2624,1333,1291,22,0.0,2.0,1499.517249694436,110.7,12.043185,53.249052,42,1.032532920216886
12,0,70,5001,8,Bad Wilsnack,19336,79.38,2588,1224,1364,33,0.0,2.0,1404.267249694436,110.7,11.948256,52.954958,-140,0.8973607038123167
16,0,74,5005,116,Schkölen,7619,53.43,2586,1339,1247,48,0.0,2.0,982.0,110.9,11.821689,51.041988,92,1.0737770649558942
9,4,76,184,184,Wallenfels,96346,45.65,2568,1282,1286,56,0.0,2.0,2452.153072733723,110.5,11.471178,50.268421,-4,0.9968895800933126
15,0,89,5052,5,Alsleben (Saale),6425,23.7,2564,1207,1357,108,0.0,2.0,1459.517249694436,110.7,11.67745,51.700463,-150,0.8894620486366986
8,1,17,5006,61,Lauterstein,73111,23.31,2564,1270,1294,110,0.0,2.0,2349.0,109.5,9.861873,48.710289,-24,0.98145285935085
1,0,54,33,33,Friedrichstadt,25840,4.02,2555,1195,1360,636,0.0,2.0,2864.806349449769,109.4,9.087943,54.37346,-165,0.8786764705882353
8,4,37,5002,101,Scheer,72516,18.72,2544,1297,1247,136,0.0,2.0,2426.8321879301366,109.5,9.29442,48.072852,50,1.0400962309542903
12,0,63,5302,88,Friesack,14662,84.03,2537,1268,1269,30,0.0,2.0,1333.767249694436,110.7,12.579825,52.73771,-1,0.9992119779353822
9,4,72,5417,118,Betzenstein,91282,51.84,2529,1273,1256,49,0.0,2.0,1867.0,110.5,11.418135,49.682387,17,1.0135350318471337
12,0,69,5918,696,Ziesar,14793,67.96,2516,1237,1279,37,0.0,2.0,1712.954749694436,110.7,12.327259,52.222278,-42,0.9671618451915559
16,0,68,5006,42,Rastenberg,99636,35.52,2506,1265,1241,71,0.0,2.0,2167.0689266551562,110.9,11.328576,51.198795,24,1.0193392425463337
12,0,61,5114,164,Golßen,15938,63.68,2505,1266,1239,39,0.0,2.0,2400.0,110.7,13.576087,51.91603,27,1.0217917675544794
16,0,64,5001,4,Bad Tennstedt,99955,27.42,2504,1235,1269,91,0.0,2.0,2150.5064266551562,110.9,10.838775,51.153642,-34,0.9732072498029944
14,5,21,330,330,Jöhstadt,9477,49.69,2495,1270,1225,50,0.0,2.0,1231.6638957730029,110.3,13.089925,50.514439,45,1.036734693877551
12,0,73,5304,189,Gartz (Oder),16307,61.88,2452,1212,1240,40,0.0,2.0,1508.0,110.7,14.388886,53.2087,-28,0.9774193548387097
15,0,85,5051,365,Wegeleben,38828,51.77,2446,1224,1222,47,0.0,2.0,1889.767249694436,110.7,11.17357,51.884625,2,1.0016366612111294
8,3,36,5006,79,Schönau im Schwarzwald,79677,14.72,2417,1193,1224,164,0.0,2.0,2559.1446879301366,109.5,7.894621,47.803346,-31,0.9746732026143791
16,0,75,131,131,Gefell,7926,45.22,2415,1217,1198,53,0.0,2.0,1353.9439266551562,110.9,11.859201,50.438394,19,1.0158597662771285
15,0,84,5054,375,Osterfeld,6721,27.61,2412,1237,1175,87,0.0,2.0,1099.5,110.7,11.98731,51.076521,62,1.0527659574468085
1,0,61,5153,55,Krempe,25361,3.38,2411,1195,1216,713,0.0,2.0,2883.493849449769,109.4,9.493561,53.812422,-21,0.9827302631578947
15,0,85,5051,285,Schwanebeck,39397,32.62,2402,1174,1228,74,0.0,2.0,1893.954749694436,110.7,11.219229,51.936468,-54,0.9560260586319218
14,7,30,5303,90,Dommitzsch,4880,30.44,2400,1200,1200,79,0.0,2.0,1079.5,110.3,12.883596,51.639733,0,1.0
12,0,62,5209,445,Schlieben,4936,78.65,2397,1176,1221,30,0.0,2.0,1425.454749694436,110.7,13.471073,51.697732,-45,0.9631449631449631
6,5,35,6,6,Grebenau,36323,55.34,2394,1209,1185,43,0.0,2.0,1789.9097033712096,109.8,9.474834,50.743167,24,1.0202531645569621
9,3,76,5344,160,Schönsee,92539,50.28,2391,1220,1171,48,0.0,2.0,1410.0,110.5,12.547467,49.510012,49,1.0418445772843723
8,3,35,5001,1,Aach,78267,10.68,2384,1198,1186,223,0.0,2.0,2547.5196879301366,109.5,8.851043,47.8428,12,1.0101180438448567
9,3,74,5331,147,Pleystein,92714,42.4,2383,1186,1197,56,0.0,2.0,2332.965572733723,110.5,12.409987,49.645547,-11,0.9908103592314118
3,3,58,5402,18,Rethem (Aller),27336,34.08,2382,1201,1181,70,0.0,2.0,1687.0,110.0,9.428854,52.768678,20,1.0169348010160881
14,5,21,5130,520,Schlettau,9487,21.22,2322,1135,1187,109,0.0,2.0,1325.2888957730029,110.3,12.952013,50.559371,-52,0.9561920808761584
9,6,75,144,144,Mainbernheim,97350,12.21,2292,1141,1151,188,0.0,2.0,2489.403072733723,110.5,10.218579,49.708023,-10,0.9913119026933102
15,0,84,5051,125,Eckartsberga,6648,35.97,2275,1137,1138,63,0.0,2.0,1125.5,110.7,11.561354,51.122573,-1,0.9991212653778558
13,0,73,5353,27,Garz/Rügen,18574,65.91,2264,1106,1158,34,0.0,2.0,1260.0947651355164,111.0,13.352371,54.316745,-52,0.9550949913644214
7,1,41,5011,68,Katzenelnbogen,56368,9.18,2261,1062,1199,246,0.0,2.0,2364.2847033712096,109.8,8.00614,50.258747,-137,0.8857381150959133
14,6,26,420,420,Ostritz,2899,23.48,2249,1097,1152,96,0.0,2.0,851.0,110.3,14.93139,51.014115,-55,0.9522569444444444
8,4,15,5006,34,Hayingen,72534,63.37,2215,1095,1120,35,0.0,2.0,2128.3321879301366,109.5,9.475391,48.274365,-25,0.9776785714285714
13,0,72,5259,85,Rerik,18230,34.22,2192,1031,1161,64,0.0,2.0,1338.1572651355164,111.0,11.697671,54.125959,-130,0.8880275624461671
16,0,68,5002,14,Gebesee,99189,24.08,2168,1076,1092,90,0.0,2.0,1521.0,110.9,10.926862,51.082589,-16,0.9853479853479854
16,0,75,46,46,Hirschberg,7927,24.13,2168,1085,1083,90,0.0,2.0,1359.3189266551562,110.9,11.818713,50.406073,2,1.0018467220683287
9,6,73,5637,123,Fladungen,97650,46.34,2166,1100,1066,47,0.0,2.0,2216.840572733723,110.5,10.144596,50.522474,34,1.0318949343339587
8,4,37,5001,114,Veringenstadt,72519,31.25,2146,1054,1092,69,0.0,2.0,1802.0,109.5,9.214018,48.178302,-38,0.9652014652014652
12,0,60,5011,176,Oderberg,16248,36.12,2143,1084,1059,59,0.0,2.0,1446.642249694436,110.7,13.925103,52.809713,25,1.0236071765816808
6,6,35,17,17,Rosenthal,35119,51.55,2137,1076,1061,41,0.0,2.0,1741.3472033712096,109.8,8.867967,50.97462,15,1.0141376060320453
8,1,17,5007,58,Wiesensteig,73349,23.41,2102,1086,1016,90,0.0,2.0,2199.0,109.5,9.625129,48.561947,70,1.0688976377952757
14,6,28,5219,210,Königstein/Sächs. Schw.,1824,27.05,2101,1049,1052,78,0.0,2.0,1043.1638957730029,110.3,14.108678,50.91015,-3,0.997148288973384
12,0,70,5006,280,Meyenburg,16945,50.71,2090,1052,1038,41,0.0,2.0,1548.954749694436,110.7,12.31074,53.247396,14,1.0134874759152215
12,0,69,5910,448,Niemegk,14823,45.11,2069,1044,1025,46,0.0,2.0,2074.0,110.7,12.844257,52.145867,19,1.0185365853658537
12,0,66,5606,240,Ortrand,1990,7.36,2057,959,1098,279,0.0,2.0,1578.517249694436,110.7,13.724272,51.378633,-139,0.8734061930783242
14,5,21,440,440,Oberwiesenthal,9484,40.03,2045,1007,1038,51,0.0,2.0,1334.5,110.3,12.969165,50.419392,-31,0.9701348747591522
12,0,70,5005,244,Lenzen (Elbe),19309,96.2,2038,982,1056,21,0.0,2.0,1505.017249694436,110.7,11.601957,53.074161,-74,0.9299242424242424
14,5,21,5130,510,Scheibenberg,9481,9.0,2038,1008,1030,226,0.0,2.0,862.0,110.3,12.912503,50.54137,-22,0.9786407766990292
16,0,73,106,106,Leutenberg,7338,57.52,2027,1025,1002,35,0.0,2.0,1296.3189266551562,110.9,11.45136,50.564882,23,1.0229540918163673
3,2,57,5407,33,Sachsenhagen,31553,15.47,2005,1002,1003,130,0.0,2.0,1564.0,110.0,9.294945,52.398326,-1,0.9990029910269193
7,3,36,5008,58,Lauterecken,67742,8.89,1996,963,1033,225,0.0,2.0,2339.2222033712096,109.8,7.647541,49.669273,-70,0.9322362052274927
16,0,71,5008,53,Magdala,99441,20.58,1987,994,993,97,0.0,2.0,1932.0,110.9,11.476036,50.919196,1,1.001007049345418
16,0,70,5002,43,Plaue,99338,22.69,1978,973,1005,87,0.0,2.0,2204.8814266551562,110.9,10.899211,50.779512,-32,0.9681592039800995
8,1,27,5004,47,Langenburg,74595,31.4,1934,1004,930,62,0.0,2.0,2374.5,109.5,9.849831,49.253622,74,1.0795698924731183
9,6,77,177,177,Rieneck,97794,26.19,1932,954,978,74,0.0,2.0,2416.090572733723,110.5,9.648272,50.093154,-24,0.9754601226993865
9,4,76,5433,180,Teuschnitz,96358,34.25,1927,936,991,56,0.0,2.0,975.5,110.5,11.413805,50.424693,-55,0.9445005045408678
9,6,75,5618,149,Marktsteft,97342,10.51,1925,998,927,183,0.0,2.0,2385.215572733723,110.5,10.135151,49.696729,71,1.0765911542610571
12,0,61,5108,492,Teupitz,15755,48.15,1896,937,959,39,0.0,2.0,3116.5,110.7,13.637041,52.152793,-22,0.9770594369134515
16,0,73,5005,28,Gräfenthal,98743,36.42,1878,923,955,52,0.0,2.0,2168.8189266551562,110.9,11.307918,50.525286,-32,0.9664921465968587
9,4,75,5431,165,Schauenstein,95197,26.66,1878,932,946,70,0.0,2.0,1223.5,110.5,11.740779,50.277606,-14,0.985200845665962
7,3,36,5008,105,Wolfstein,67752,13.75,1874,918,956,136,0.0,2.0,2282.8784533712096,109.8,7.613261,49.603527,-38,0.9602510460251046
7,3,39,5001,3,Bacharach,55422,23.35,1837,910,927,79,0.0,2.0,2083.0,109.8,7.765023,50.060158,-17,0.9816612729234089
12,0,73,5303,85,Brüssow,17326,101.81,1827,932,895,18,0.0,2.0,1399.704749694436,110.7,14.126496,53.39961,37,1.041340782122905
8,1,25,5007,103,Widdern,74259,25.23,1825,955,870,72,0.0,2.0,2397.5,109.5,9.421596,49.318041,85,1.0977011494252873
13,0,75,5556,107,Penkun,17328,78.87,1815,887,928,23,0.0,2.0,1279.4072651355164,111.0,14.23566,53.297789,-41,0.9558189655172413
9,5,74,5527,160,Velden,91235,21.34,1813,920,893,85,0.0,2.0,2087.5,110.5,11.523338,49.596327,27,1.0302351623740202
8,4,37,5001,47,Hettingen,72513,46.06,1803,921,882,39,0.0,2.0,2293.3634379301366,109.5,9.234626,48.219073,39,1.0442176870748299
13,0,73,5360,7,Bad Sülze,18334,26.67,1796,917,879,67,0.0,2.0,1389.0,111.0,12.65907,54.109956,38,1.043230944254835
13,0,71,5153,109,Neukalen,17154,47.97,1747,879,868,36,0.0,2.0,1293.5947651355164,111.0,12.790764,53.822436,11,1.012672811059908
13,0,75,5562,137,Usedom,17406,39.06,1725,844,881,44,0.0,2.0,2167.0,111.0,13.928004,53.946939,-37,0.9580022701475596
9,5,71,5506,189,Ornbau,91737,15.16,1719,883,836,113,0.0,2.0,2304.246822733723,110.5,10.656504,49.176443,47,1.05622009569378
14,5,22,5129,520,Sayda,9619,35.3,1697,861,836,48,0.0,2.0,710.0,110.3,13.407333,50.808848,25,1.0299043062200957
16,0,75,5013,88,Ranis,7389,10.57,1679,818,861,159,0.0,2.0,1358.2251766551562,110.9,11.642483,50.680752,-43,0.9500580720092915
